2026-08-30 21:23:49 | Starting Dual_D standalone training
2026-08-30 21:23:49 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_cycle_雾天_20260830_210831
2026-08-30 21:23:49 | Device: cuda
2026-08-30 21:23:49 | Source train samples: 992
2026-08-30 21:23:49 | Target train samples: 507
2026-08-30 21:23:49 | Target val samples: 132
2026-08-30 21:23:49 | Classes: 14
2026-08-30 21:23:49 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=630/0
2026-08-30 21:23:49 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 21:23:49 | target_train classes: present 9/14 | absent 5 | counts [0:35, 1:18, 2:119, 6:110, 8:25, 9:50, 10:48, 12:9, 13:93]
2026-08-30 21:23:49 | target_val classes: present 9/14 | absent 5 | counts [0:9, 1:5, 2:30, 6:28, 8:7, 9:13, 10:13, 12:3, 13:24]
2026-08-30 21:23:49 | Paired training classes: 9/14 | class ids [0, 1, 2, 6, 8, 9, 10, 12, 13]
2026-08-30 21:23:49 | Runtime profile: batch=92 | paired_steps=6 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=45 | early_stop=15 after min_epoch=55
2026-08-30 21:23:49 | Augmentation profile: base=0.720 | visible=0.720 | infrared=0.720 | freeze_frozen_batch_norm_stats=True
2026-08-30 21:23:49 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/2 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 21:23:50 | Effective Dual-D loss weights: {"adv_auxiliary": 0.035, "adv_primary": 0.035, "classification": 0.5, "contrastive": 0.04, "cycle": 0.0, "identity": 0.05, "prototype_contrastive": 0.06}
2026-08-30 21:23:50 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 21:23:56 | Epoch 001/060 | loss 5.3600 | cls 5.3660 | tal -0.0201 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.0924 | train_full 0.0966 | val_acc 0.1515 | val_f1 0.0878 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 14.681/0.000 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.77/29.14GB | phase(train/val/raw/train_eval) 3.7/0.6/0.6/0.9s | 5.8s
2026-08-30 21:24:40 | Epoch 012/060 | loss 3.4521 | cls 2.7521 | tal -0.0682 | dual_g 0.7204 | dual_d 0.8896 | train_acc 0.5109 | train_full n/a | val_acc 0.7424 | val_f1 0.7318 | adv/moduleC 0.21/0.36 | disc_steps 3 | grad(main/disc) 9.724/1.773 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:24:44 | Epoch 013/060 | loss 3.4341 | cls 2.6448 | tal -0.1015 | dual_g 0.8198 | dual_d 0.8850 | train_acc 0.5707 | train_full n/a | val_acc 0.7803 | val_f1 0.7642 | adv/moduleC 0.25/0.43 | disc_steps 3 | grad(main/disc) 9.955/1.703 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:24:48 | Epoch 014/060 | loss 3.4554 | cls 2.5477 | tal -0.0958 | dual_g 0.9365 | dual_d 0.9227 | train_acc 0.5960 | train_full n/a | val_acc 0.7500 | val_f1 0.7532 | adv/moduleC 0.29/0.50 | disc_steps 3 | grad(main/disc) 9.700/1.761 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:24:53 | Epoch 015/060 | loss 3.4912 | cls 2.4706 | tal -0.0922 | dual_g 1.0482 | dual_d 0.8859 | train_acc 0.6322 | train_full 0.8225 | val_acc 0.7879 | val_f1 0.7690 | adv/moduleC 0.33/0.57 | disc_steps 3 | grad(main/disc) 10.275/1.715 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.4/0.6/0.6/0.9s | 5.5s
2026-08-30 21:24:57 | Epoch 016/060 | loss 3.3813 | cls 2.3155 | tal -0.1230 | dual_g 1.1027 | dual_d 0.8626 | train_acc 0.6721 | train_full n/a | val_acc 0.8636 | val_f1 0.8451 | adv/moduleC 0.38/0.64 | disc_steps 3 | grad(main/disc) 9.859/1.665 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:25:01 | Epoch 017/060 | loss 3.4417 | cls 2.2704 | tal -0.1034 | dual_g 1.2022 | dual_d 0.8575 | train_acc 0.6721 | train_full n/a | val_acc 0.8485 | val_f1 0.8418 | adv/moduleC 0.42/0.71 | disc_steps 3 | grad(main/disc) 11.347/1.629 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:25:04 | Epoch 018/060 | loss 3.4332 | cls 2.2088 | tal -0.1484 | dual_g 1.2689 | dual_d 0.8382 | train_acc 0.7210 | train_full n/a | val_acc 0.8409 | val_f1 0.8090 | adv/moduleC 0.46/0.79 | disc_steps 3 | grad(main/disc) 11.879/1.603 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:25:08 | Epoch 019/060 | loss 3.4769 | cls 2.1741 | tal -0.1360 | dual_g 1.3437 | dual_d 0.8733 | train_acc 0.6993 | train_full n/a | val_acc 0.8636 | val_f1 0.8444 | adv/moduleC 0.50/0.86 | disc_steps 3 | grad(main/disc) 13.569/1.638 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:25:13 | Epoch 020/060 | loss 3.5270 | cls 2.1485 | tal -0.1579 | dual_g 1.4259 | dual_d 0.8434 | train_acc 0.7301 | train_full 0.8974 | val_acc 0.8561 | val_f1 0.8496 | adv/moduleC 0.54/0.93 | disc_steps 3 | grad(main/disc) 12.391/1.575 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.6/0.8s | 5.1s
2026-08-30 21:25:17 | Epoch 021/060 | loss 3.5490 | cls 2.0555 | tal -0.1745 | dual_g 1.5459 | dual_d 0.8663 | train_acc 0.7627 | train_full n/a | val_acc 0.8864 | val_f1 0.8640 | adv/moduleC 0.58/1.00 | disc_steps 3 | grad(main/disc) 14.215/1.573 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:25:21 | Epoch 022/060 | loss 3.4552 | cls 2.0515 | tal -0.1798 | dual_g 1.4577 | dual_d 0.8253 | train_acc 0.7645 | train_full n/a | val_acc 0.8864 | val_f1 0.8646 | adv/moduleC 0.62/1.00 | disc_steps 3 | grad(main/disc) 12.299/1.525 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:25:25 | Epoch 023/060 | loss 3.3426 | cls 1.9572 | tal -0.1915 | dual_g 1.4428 | dual_d 0.8772 | train_acc 0.7772 | train_full n/a | val_acc 0.9015 | val_f1 0.8892 | adv/moduleC 0.67/1.00 | disc_steps 3 | grad(main/disc) 11.122/1.558 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:25:28 | Epoch 024/060 | loss 3.3123 | cls 1.9274 | tal -0.1760 | dual_g 1.4377 | dual_d 0.8285 | train_acc 0.7917 | train_full n/a | val_acc 0.9242 | val_f1 0.9077 | adv/moduleC 0.71/1.00 | disc_steps 3 | grad(main/disc) 13.932/1.512 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:25:33 | Epoch 025/060 | loss 3.2953 | cls 1.9285 | tal -0.1234 | dual_g 1.4039 | dual_d 0.8338 | train_acc 0.8134 | train_full 0.9270 | val_acc 0.9394 | val_f1 0.9112 | adv/moduleC 0.75/1.00 | disc_steps 3 | grad(main/disc) 13.018/1.517 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 2.9/0.6/0.6/0.9s | 5.0s
2026-08-30 21:25:38 | Epoch 026/060 | loss 3.2436 | cls 1.8925 | tal -0.1218 | dual_g 1.3876 | dual_d 0.8617 | train_acc 0.8062 | train_full n/a | val_acc 0.9015 | val_f1 0.8849 | adv/moduleC 0.79/1.00 | disc_steps 3 | grad(main/disc) 11.606/1.507 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.5/0.6/0.0/0.0s | 4.1s
2026-08-30 21:25:41 | Epoch 027/060 | loss 3.1674 | cls 1.8644 | tal -0.2013 | dual_g 1.3634 | dual_d 0.8411 | train_acc 0.8315 | train_full n/a | val_acc 0.9470 | val_f1 0.9206 | adv/moduleC 0.83/1.00 | disc_steps 3 | grad(main/disc) 10.642/1.445 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:25:45 | Epoch 028/060 | loss 3.1413 | cls 1.8367 | tal -0.1100 | dual_g 1.3376 | dual_d 0.8255 | train_acc 0.8804 | train_full n/a | val_acc 0.9545 | val_f1 0.9536 | adv/moduleC 0.88/1.00 | disc_steps 3 | grad(main/disc) 11.567/1.418 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:25:49 | Epoch 029/060 | loss 3.0938 | cls 1.7864 | tal -0.1250 | dual_g 1.3449 | dual_d 0.8548 | train_acc 0.8623 | train_full n/a | val_acc 0.9470 | val_f1 0.9400 | adv/moduleC 0.92/1.00 | disc_steps 3 | grad(main/disc) 15.141/1.435 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:25:54 | Epoch 030/060 | loss 3.0538 | cls 1.7864 | tal -0.1486 | dual_g 1.3121 | dual_d 0.8705 | train_acc 0.8786 | train_full 0.9527 | val_acc 0.9318 | val_f1 0.9132 | adv/moduleC 0.96/1.00 | disc_steps 3 | grad(main/disc) 11.243/1.472 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
2026-08-30 21:25:58 | Epoch 031/060 | loss 2.9908 | cls 1.7528 | tal -0.1385 | dual_g 1.2795 | dual_d 0.8898 | train_acc 0.8750 | train_full n/a | val_acc 0.9697 | val_f1 0.9625 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.743/1.441 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:26:01 | Epoch 032/060 | loss 2.9408 | cls 1.7177 | tal -0.1529 | dual_g 1.2690 | dual_d 0.8569 | train_acc 0.8913 | train_full n/a | val_acc 0.9621 | val_f1 0.9448 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.654/1.381 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.0/0.6/0.0/0.0s | 3.6s
2026-08-30 21:26:05 | Epoch 033/060 | loss 2.8851 | cls 1.7029 | tal -0.1862 | dual_g 1.2380 | dual_d 0.8877 | train_acc 0.9112 | train_full n/a | val_acc 0.9773 | val_f1 0.9730 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.195/1.399 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:26:09 | Epoch 034/060 | loss 2.9165 | cls 1.7375 | tal -0.1755 | dual_g 1.2317 | dual_d 0.8776 | train_acc 0.8949 | train_full n/a | val_acc 0.9773 | val_f1 0.9728 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.837/1.372 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:26:14 | Epoch 035/060 | loss 2.8795 | cls 1.7099 | tal -0.1954 | dual_g 1.2282 | dual_d 0.9105 | train_acc 0.9022 | train_full 0.9744 | val_acc 0.9621 | val_f1 0.9454 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 10.129/1.401 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.8s | 5.2s
2026-08-30 21:26:18 | Epoch 036/060 | loss 2.8032 | cls 1.6449 | tal -0.1797 | dual_g 1.2122 | dual_d 0.9386 | train_acc 0.9203 | train_full n/a | val_acc 0.9621 | val_f1 0.9522 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.205/1.398 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:26:22 | Epoch 037/060 | loss 2.7958 | cls 1.6477 | tal -0.1864 | dual_g 1.2040 | dual_d 0.9463 | train_acc 0.9185 | train_full n/a | val_acc 0.9545 | val_f1 0.9382 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.864/1.420 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:26:26 | Epoch 038/060 | loss 2.7549 | cls 1.6382 | tal -0.1786 | dual_g 1.1702 | dual_d 0.9496 | train_acc 0.9149 | train_full n/a | val_acc 0.9848 | val_f1 0.9850 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 12.159/1.389 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:26:29 | Epoch 039/060 | loss 2.7168 | cls 1.6047 | tal -0.1832 | dual_g 1.1671 | dual_d 0.9426 | train_acc 0.9457 | train_full n/a | val_acc 0.9697 | val_f1 0.9521 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 9.297/1.368 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:26:35 | Epoch 040/060 | loss 2.7389 | cls 1.6175 | tal -0.1350 | dual_g 1.1619 | dual_d 0.9408 | train_acc 0.9330 | train_full 0.9803 | val_acc 0.9697 | val_f1 0.9568 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.181/1.354 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.6/0.9s | 5.3s
2026-08-30 21:26:38 | Epoch 041/060 | loss 2.7485 | cls 1.6418 | tal -0.1836 | dual_g 1.1618 | dual_d 0.9454 | train_acc 0.9257 | train_full n/a | val_acc 0.9697 | val_f1 0.9606 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 11.119/1.368 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:26:42 | Epoch 042/060 | loss 2.6890 | cls 1.5931 | tal -0.1860 | dual_g 1.1518 | dual_d 0.9617 | train_acc 0.9511 | train_full n/a | val_acc 0.9773 | val_f1 0.9747 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.338/1.317 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:26:46 | Epoch 043/060 | loss 2.6863 | cls 1.6002 | tal -0.2078 | dual_g 1.1484 | dual_d 0.9706 | train_acc 0.9420 | train_full n/a | val_acc 0.9697 | val_f1 0.9627 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 8.156/1.328 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.2/0.6/0.0/0.0s | 3.8s
2026-08-30 21:26:50 | Epoch 044/060 | loss 2.6643 | cls 1.5837 | tal -0.1961 | dual_g 1.1394 | dual_d 0.9578 | train_acc 0.9601 | train_full n/a | val_acc 0.9697 | val_f1 0.9687 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.208/1.333 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.1/0.6/0.0/0.0s | 3.7s
2026-08-30 21:26:55 | Epoch 045/060 | loss 2.6303 | cls 1.5611 | tal -0.1924 | dual_g 1.1269 | dual_d 1.0038 | train_acc 0.9547 | train_full 0.9882 | val_acc 0.9848 | val_f1 0.9806 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.536/1.331 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.6/0.9s | 5.3s
2026-08-30 21:26:58 | New best val_f1_macro_present: raw=0.9806 stable_score=0.9627 at epoch 45
2026-08-30 21:27:02 | Epoch 046/060 | loss 2.6030 | cls 1.5611 | tal -0.1909 | dual_g 1.0991 | dual_d 1.0133 | train_acc 0.9529 | train_full n/a | val_acc 0.9697 | val_f1 0.9627 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 6.654/1.347 | lr(main/disc) 6.00e-05/3.00e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
2026-08-30 21:27:06 | Epoch 047/060 | loss 2.5997 | cls 1.5510 | tal -0.1836 | dual_g 1.1037 | dual_d 1.0256 | train_acc 0.9583 | train_full n/a | val_acc 0.9697 | val_f1 0.9546 | adv/moduleC 1.00/1.00 | disc_steps 3 | grad(main/disc) 7.601/1.357 | lr(main/disc) 3.00e-05/1.50e-05 | cuda_peak(alloc/resv) 21.78/29.15GB | phase(train/val/raw/train_eval) 3.3/0.6/0.0/0.0s | 3.9s
